index,customer_id,age,gender,annual_income,purchase_amount,purchase_date
8287,1694,23.0,Male,74366.0,165.78,2023-12-18 19:16:58+03:00
7771,1593,36.0,,122808.0,1102.69,2023-12-18 19:16:58+03:00
1419,292,70.0,Female,59988.0,569.88,2023-12-18 19:16:58+03:00
4529,942,48.0,Female,119905.0,531.31,2023-12-18 19:16:58+03:00
3247,670,22.0,Female,65610.0,134.45,2023-12-18 19:16:58+03:00
1793,372,24.0,Female,50959.0,901.0,2023-12-18 19:16:58+03:00
2175,448,48.0,Male,123365.0,639.63,2023-12-18 19:16:58+03:00
9726,1987,18.0,Female,67429.0,762.01,2023-12-18 19:16:58+03:00
3296,678,32.0,Male,67020.0,868.77,2023-12-18 19:16:58+03:00
8111,1657,33.0,Male,71174.0,483.77,2023-12-18 19:16:58+03:00
9794,1999,36.0,Female,126375.0,839.27,2023-12-18 19:16:58+03:00
4034,832,18.0,Female,49668.0,138.26,2023-12-18 19:16:58+03:00
7712,1582,35.0,Female,128257.0,836.22,2023-12-19 19:16:58+03:00
7947,1627,22.0,Female,62982.0,359.69,2023-12-19 19:16:58+03:00
2182,450,26.0,Male,81431.0,278.21,2023-12-19 19:16:58+03:00
7459,1534,62.0,Female,105724.0,257.92,2023-12-19 19:16:58+03:00
7244,1486,23.0,Female,55533.0,648.28,2023-12-19 19:16:58+03:00
9488,1939,20.0,Female,55873.0,158.72,2023-12-19 19:16:58+03:00
6198,1278,35.0,Female,92282.0,999.2,2023-12-19 19:16:58+03:00
5542,1148,48.0,Male,123052.0,1347.69,2023-12-19 19:16:58+03:00
3178,656,55.0,Female,106485.0,1124.15,2023-12-19 19:16:58+03:00
9364,1913,21.0,Male,34419.0,622.03,2023-12-19 19:16:58+03:00
5908,1221,59.0,Female,118270.0,1025.19,2023-12-19 19:16:58+03:00
657,144,44.0,Female,44491.0,741.47,2023-12-19 19:16:58+03:00
6090,1258,62.0,Male,37743.0,570.09,2023-12-19 19:16:58+03:00
9373,1916,70.0,Male,62717.0,176.56,2023-12-19 19:16:58+03:00
3537,732,28.0,Male,81800.0,460.3,2023-12-19 19:16:58+03:00
9085,1855,27.0,Male,107428.0,32.5,2023-12-19 19:16:58+03:00
8675,1771,19.0,Female,129295.0,129.61,2023-12-19 19:16:58+03:00
321,75,40.0,Female,121120.0,1181.32,2023-12-19 19:16:58+03:00
1047,216,35.0,Female,87470.0,382.68,2023-12-19 19:16:58+03:00
9238,1884,80.0,Female,119138.0,1110.1,2023-12-19 19:16:58+03:00
7064,1452,21.0,Male,65766.0,90.81,2023-12-19 19:16:58+03:00
4997,1037,22.0,Female,72687.0,1037.61,2023-12-19 19:16:58+03:00
766,161,59.0,Female,67843.0,970.68,2023-12-19 19:16:58+03:00
9275,1895,72.0,Male,114005.0,1046.38,2023-12-19 19:16:58+03:00
8622,1759,27.0,Female,73500.0,1097.56,2023-12-19 19:16:58+03:00
5921,1224,21.0,Female,38897.0,958.58,2023-12-19 19:16:58+03:00
9772,1995,22.0,Male,59115.0,709.23,2023-12-19 19:16:58+03:00
2272,465,64.0,Male,92926.0,361.13,2023-12-19 19:16:58+03:00
6786,1399,37.0,Female,92807.0,1027.1,2023-12-19 19:16:58+03:00
72,16,25.0,Female,110447.0,867.69,2023-12-19 19:16:58+03:00
8703,1776,33.0,Male,104898.0,86.5,2023-12-19 19:16:58+03:00
6335,1309,28.0,Female,74486.0,730.89,2023-12-19 19:16:58+03:00
8404,1712,68.0,Female,33385.0,105.56,2023-12-19 19:16:58+03:00
4016,828,70.0,Male,42253.0,808.69,2023-12-19 19:16:58+03:00
7813,1602,37.0,Female,123113.0,104.95,2023-12-19 19:16:58+03:00
9653,1971,26.0,Female,108968.0,359.17,2023-12-19 19:16:58+03:00
3653,755,24.0,Female,42392.0,238.12,2023-12-19 19:16:58+03:00
2315,473,34.0,Male,41751.0,987.81,2023-12-19 19:16:58+03:00
2666,548,27.0,Female,103926.0,270.04,2023-12-20 19:16:58+03:00
4492,932,39.0,Male,117214.0,17.98,2023-12-20 19:16:58+03:00
151,35,28.0,Female,103442.0,160.37,2023-12-20 19:16:58+03:00
8332,1699,78.0,Female,55853.0,260.67,2023-12-20 19:16:58+03:00
6365,1315,20.0,Female,62915.0,943.14,2023-12-20 19:16:58+03:00
8030,1641,18.0,Male,105760.0,950.87,2023-12-20 19:16:58+03:00
1724,358,45.0,Female,114688.0,753.27,2023-12-20 19:16:58+03:00
7413,1525,39.0,Female,87448.0,832.94,2023-12-20 19:16:58+03:00
2147,445,30.0,Female,86400.0,222.79,2023-12-20 19:16:58+03:00
9216,1880,26.0,Female,73417.0,1139.84,2023-12-20 19:16:58+03:00
8932,1825,80.0,Male,124134.0,435.66,2023-12-20 19:16:58+03:00
6669,1375,33.0,Male,85389.0,821.81,2023-12-20 19:16:58+03:00
2996,609,40.0,Male,107174.0,377.9,2023-12-20 19:16:58+03:00
9046,1848,40.0,Female,99389.0,183.28,2023-12-20 19:16:58+03:00
8055,1647,80.0,Female,51219.0,27.42,2023-12-20 19:16:58+03:00
7039,1448,35.0,Male,83808.0,770.02,2023-12-20 19:16:58+03:00
5591,1157,38.0,Male,113730.0,1061.69,2023-12-20 19:16:58+03:00
9343,1909,35.0,Female,77139.0,798.23,2023-12-20 19:16:58+03:00
6484,1339,29.0,Male,56519.0,211.74,2023-12-20 19:16:58+03:00
8443,1720,34.0,Female,106900.0,1192.52,2023-12-20 19:16:58+03:00
826,176,71.0,Female,69525.0,510.97,2023-12-20 19:16:58+03:00
7002,1440,73.0,Female,40910.0,253.72,2023-12-20 19:16:58+03:00
2733,562,65.0,Female,73954.0,713.73,2023-12-20 19:16:58+03:00
7262,1491,23.0,Male,125896.0,655.42,2023-12-20 19:16:58+03:00
2377,486,30.0,Male,95913.0,1191.47,2023-12-20 19:16:58+03:00
5254,1091,26.0,Female,77084.0,544.93,2023-12-20 19:16:58+03:00
1073,220,39.0,Male,119506.0,1286.3,2023-12-20 19:16:58+03:00
9454,1931,21.0,Female,57699.0,932.14,2023-12-20 19:16:58+03:00
8991,1837,35.0,Female,30453.0,924.79,2023-12-21 19:16:58+03:00
4590,951,36.0,Female,114835.0,1395.54,2023-12-21 19:16:58+03:00
2782,571,70.0,Female,122272.0,460.11,2023-12-21 19:16:58+03:00
7558,1551,29.0,Male,76593.0,930.43,2023-12-21 19:16:58+03:00
6622,1364,18.0,Male,57222.0,941.01,2023-12-21 19:16:58+03:00
3394,701,20.0,Female,95510.0,714.0,2023-12-21 19:16:58+03:00
1141,235,70.0,Male,42205.0,212.5,2023-12-21 19:16:58+03:00
9264,1891,31.0,Male,52779.0,786.14,2023-12-21 19:16:58+03:00
5289,1099,,Female,39728.0,266.86,2023-12-21 19:16:58+03:00
4773,990,36.0,Female,51643.0,715.62,2023-12-21 19:16:58+03:00
4383,906,28.0,Female,98989.0,1059.27,2023-12-21 19:16:58+03:00
6485,1339,29.0,Male,56519.0,191.28,2023-12-21 19:16:58+03:00
8498,1733,70.0,Female,36981.0,384.0,2023-12-21 19:16:58+03:00
6028,1245,38.0,Male,124253.0,749.28,2023-12-21 19:16:58+03:00
6157,1272,19.0,Female,51730.0,743.83,2023-12-21 19:16:58+03:00
7362,1512,36.0,Female,122173.0,521.83,2023-12-21 19:16:58+03:00
2468,504,22.0,Female,58342.0,983.39,2023-12-21 19:16:58+03:00
3076,633,37.0,Male,104798.0,345.49,2023-12-21 19:16:58+03:00
4920,1021,23.0,Male,68536.0,735.98,2023-12-21 19:16:58+03:00
5920,1224,21.0,Female,38897.0,600.79,2023-12-21 19:16:58+03:00
264,64,21.0,Female,101435.0,918.89,2023-12-21 19:16:58+03:00
2380,486,30.0,Male,95913.0,1117.36,2023-12-21 19:16:58+03:00
5688,1177,64.0,Male,107707.0,1120.64,2023-12-21 19:16:58+03:00
6836,1408,26.0,Female,114834.0,224.12,2023-12-21 19:16:58+03:00
7046,1449,33.0,Male,83145.0,725.43,2023-12-21 19:16:58+03:00
295,68,35.0,Male,77582.0,699.09,2023-12-21 19:16:58+03:00
2170,447,23.0,Male,56341.0,782.07,2023-12-21 19:16:58+03:00
6799,1401,33.0,Female,109651.0,499.37,2023-12-21 19:16:58+03:00
8608,1756,74.0,Female,39693.0,311.58,2023-12-21 19:16:58+03:00
6513,1345,65.0,Female,84729.0,1186.28,2023-12-22 19:16:58+03:00
7500,1543,46.0,Male,113857.0,147.49,2023-12-22 19:16:58+03:00
2847,581,26.0,Male,93452.0,1154.41,2023-12-22 19:16:58+03:00
8967,1832,39.0,Female,81257.0,598.33,2023-12-22 19:16:58+03:00
2968,604,60.0,Male,83780.0,252.8,2023-12-22 19:16:58+03:00
9365,1914,36.0,Female,120657.0,909.79,2023-12-22 19:16:58+03:00
6564,1355,22.0,Female,32209.0,265.27,2023-12-22 19:16:58+03:00
1610,338,19.0,Male,63931.0,580.79,2023-12-22 19:16:58+03:00
4745,984,22.0,Male,90422.0,717.99,2023-12-22 19:16:58+03:00
3249,670,22.0,Female,65610.0,561.63,2023-12-22 19:16:58+03:00
3608,746,37.0,Female,115020.0,320.07,2023-12-22 19:16:58+03:00
343,78,72.0,Female,116683.0,352.7,2023-12-22 19:16:58+03:00
7384,1519,31.0,Female,73203.0,221.9,2023-12-22 19:16:58+03:00
5414,1125,63.0,Male,91860.0,1023.18,2023-12-22 19:16:58+03:00
7577,1557,40.0,Female,113699.0,335.46,2023-12-22 19:16:58+03:00
8711,1779,57.0,Male,102486.0,1129.39,2023-12-22 19:16:58+03:00
6999,1439,69.0,Male,48242.0,569.49,2023-12-22 19:16:58+03:00
6125,1263,28.0,Female,33995.0,540.89,2023-12-22 19:16:58+03:00
3712,765,25.0,Female,31703.0,572.41,2023-12-22 19:16:58+03:00
920,194,23.0,Male,106818.0,854.78,2023-12-22 19:16:58+03:00
6653,1369,28.0,Female,109704.0,311.63,2023-12-22 19:16:58+03:00
4961,1031,19.0,Female,56406.0,574.39,2023-12-23 19:16:58+03:00
3016,615,63.0,Female,86256.0,1061.43,2023-12-23 19:16:58+03:00
5061,1051,50.0,Male,129686.0,1222.16,2023-12-23 19:16:58+03:00
7820,1603,37.0,Female,129599.0,507.73,2023-12-23 19:16:58+03:00
5447,1134,42.0,Female,115589.0,1270.32,2023-12-23 19:16:58+03:00
5299,1100,59.0,Male,96095.0,484.03,2023-12-23 19:16:58+03:00
3559,735,56.0,Female,84161.0,393.92,2023-12-23 19:16:58+03:00
554,123,36.0,Female,128720.0,543.98,2023-12-23 19:16:58+03:00
5631,1164,34.0,Male,77810.0,658.36,2023-12-23 19:16:58+03:00
9675,1976,40.0,Female,119285.0,342.86,2023-12-23 19:16:58+03:00
9308,1904,30.0,Male,44387.0,381.98,2023-12-23 19:16:58+03:00
7312,1502,25.0,Female,112828.0,305.78,2023-12-23 19:16:58+03:00
562,124,36.0,Female,94821.0,436.29,2023-12-23 19:16:58+03:00
1191,245,30.0,Female,98969.0,1196.63,2023-12-23 19:16:58+03:00
964,204,45.0,Female,92313.0,498.6,2023-12-23 19:16:58+03:00
2108,439,74.0,Female,52422.0,283.77,2023-12-23 19:16:58+03:00
3635,752,18.0,Male,63377.0,233.06,2023-12-23 19:16:58+03:00
4670,968,35.0,Male,63302.0,611.94,2023-12-23 19:16:58+03:00
1454,301,30.0,Female,104872.0,334.04,2023-12-23 19:16:58+03:00
8432,1717,31.0,Female,75528.0,722.36,2023-12-23 19:16:58+03:00
4869,1010,80.0,Male,64127.0,751.7,2023-12-23 19:16:58+03:00
7280,1495,37.0,Female,124823.0,940.01,2023-12-23 19:16:58+03:00
1457,302,28.0,Female,106202.0,21.31,2023-12-23 19:16:58+03:00
6559,1352,38.0,Female,105809.0,1097.5,2023-12-23 19:16:58+03:00
5752,1191,26.0,Female,100742.0,1158.73,2023-12-23 19:16:58+03:00
427,96,21.0,Female,94983.0,286.82,2023-12-23 19:16:58+03:00
7528,1547,40.0,Female,110228.0,247.26,2023-12-23 19:16:58+03:00
6167,1273,21.0,Female,64727.0,333.89,2023-12-23 19:16:58+03:00
3317,685,30.0,Female,93146.0,163.16,2023-12-23 19:16:58+03:00
7,1,40.0,Female,119228.0,991.39,2023-12-23 19:16:58+03:00
1263,255,40.0,Female,75551.0,491.63,2023-12-23 19:16:58+03:00
5071,1052,39.0,Female,89923.0,15.21,2023-12-24 19:16:58+03:00
6963,1433,77.0,Female,35871.0,149.25,2023-12-24 19:16:58+03:00
9700,1982,28.0,Male,61993.0,363.99,2023-12-24 19:16:58+03:00
3181,656,55.0,Female,106485.0,223.4,2023-12-24 19:16:58+03:00
6840,1410,50.0,Male,83772.0,21.24,2023-12-24 19:16:58+03:00
9523,1949,33.0,Male,103385.0,1048.97,2023-12-24 19:16:58+03:00
9126,1862,49.0,Female,112524.0,571.35,2023-12-24 19:16:58+03:00
392,88,26.0,Female,83284.0,1015.54,2023-12-24 19:16:58+03:00
131,31,35.0,Female,83818.0,78.45,2023-12-24 19:16:58+03:00
3772,777,61.0,Female,71147.0,682.99,2023-12-24 19:16:58+03:00
2432,496,35.0,Female,44204.0,460.39,2023-12-24 19:16:58+03:00
6316,1305,18.0,Female,107826.0,1197.39,2023-12-24 19:16:58+03:00
3343,690,36.0,Female,114209.0,533.1,2023-12-24 19:16:58+03:00
2813,575,31.0,Female,96747.0,868.73,2023-12-24 19:16:58+03:00
339,77,74.0,Female,121510.0,675.5,2023-12-24 19:16:58+03:00
9689,1977,33.0,Female,90619.0,838.46,2023-12-24 19:16:58+03:00
8726,1782,21.0,Male,59573.0,748.24,2023-12-24 19:16:58+03:00
8423,1715,26.0,Female,122263.0,364.53,2023-12-24 19:16:58+03:00
8821,1798,34.0,Male,102000.0,16.54,2023-12-24 19:16:58+03:00
3157,653,58.0,Female,104693.0,283.03,2023-12-24 19:16:58+03:00
4616,956,65.0,Female,74557.0,1183.99,2023-12-24 19:16:58+03:00
448,101,36.0,Female,112388.0,224.23,2023-12-24 19:16:58+03:00
3442,709,32.0,Male,103861.0,356.58,2023-12-24 19:16:58+03:00
3842,790,29.0,Female,70835.0,34.02,2023-12-24 19:16:58+03:00
4376,902,20.0,Male,37081.0,830.01,2023-12-25 19:16:58+03:00
6169,1273,21.0,Female,64727.0,387.4,2023-12-25 19:16:58+03:00
932,197,39.0,Male,112092.0,289.35,2023-12-25 19:16:58+03:00
585,129,35.0,Male,89191.0,57.83,2023-12-25 19:16:58+03:00
1823,379,37.0,Male,129495.0,314.31,2023-12-25 19:16:58+03:00
553,123,36.0,Female,128720.0,942.92,2023-12-25 19:16:58+03:00
4467,929,67.0,Male,60671.0,594.21,2023-12-25 19:16:58+03:00
4983,1034,20.0,Female,75395.0,282.96,2023-12-25 19:16:58+03:00
336,77,74.0,Female,121510.0,589.5,2023-12-25 19:16:58+03:00
519,114,35.0,Female,95285.0,648.63,2023-12-25 19:16:58+03:00
9194,1876,62.0,Female,102007.0,521.99,2023-12-25 19:16:58+03:00
1059,218,29.0,Female,80058.0,902.49,2023-12-25 19:16:58+03:00
7974,1631,40.0,Male,61209.0,539.79,2023-12-25 19:16:58+03:00
1064,219,25.0,Female,47083.0,581.78,2023-12-25 19:16:58+03:00
6950,1430,34.0,Female,88121.0,610.64,2023-12-25 19:16:58+03:00
3743,772,33.0,Male,106304.0,380.11,2023-12-25 19:16:58+03:00
191,46,20.0,Female,48890.0,600.42,2023-12-25 19:16:58+03:00
1946,405,34.0,Female,77596.0,179.62,2023-12-25 19:16:58+03:00
6720,1384,44.0,Female,121114.0,235.77,2023-12-25 19:16:58+03:00
7679,1576,36.0,Female,114213.0,1328.99,2023-12-25 19:16:58+03:00
4003,823,25.0,Female,113511.0,897.76,2023-12-25 19:16:58+03:00
2721,560,39.0,Female,32802.0,735.12,2023-12-25 19:16:58+03:00
3760,774,50.0,Female,99018.0,508.87,2023-12-25 19:16:58+03:00
6671,1375,33.0,Male,85389.0,10.99,2023-12-25 19:16:58+03:00
2687,554,29.0,Male,75200.0,1058.94,2023-12-25 19:16:58+03:00
3210,663,20.0,Male,54240.0,438.31,2023-12-26 19:16:58+03:00
3963,816,19.0,Female,35158.0,40.13,2023-12-26 19:16:58+03:00
9023,1843,18.0,Male,53314.0,709.73,2023-12-26 19:16:58+03:00
3206,662,69.0,Female,118663.0,529.32,2023-12-26 19:16:58+03:00
7605,1564,34.0,Female,102934.0,294.18,2023-12-26 19:16:58+03:00
2952,602,63.0,Male,90775.0,1037.58,2023-12-26 19:16:58+03:00
934,198,40.0,Female,128402.0,1302.17,2023-12-26 19:16:58+03:00
6835,1407,29.0,Female,83906.0,510.26,2023-12-26 19:16:58+03:00
3367,695,21.0,Male,65071.0,657.33,2023-12-26 19:16:58+03:00
4846,1008,79.0,Female,90612.0,64.57,2023-12-26 19:16:58+03:00
9766,1995,22.0,Male,59115.0,909.76,2023-12-26 19:16:58+03:00
5284,1099,,Female,39728.0,548.8,2023-12-26 19:16:58+03:00
2117,440,24.0,Female,54992.0,821.08,2023-12-26 19:16:58+03:00
4353,897,29.0,Male,104910.0,227.18,2023-12-26 19:16:58+03:00
477,106,18.0,Female,74499.0,40.6,2023-12-26 19:16:58+03:00
1912,397,27.0,Female,81875.0,74.7,2023-12-26 19:16:58+03:00
4542,944,46.0,Male,115346.0,1207.75,2023-12-26 19:16:58+03:00
1573,330,33.0,Male,34368.0,487.48,2023-12-26 19:16:58+03:00
8750,1788,33.0,Male,75487.0,1142.62,2023-12-26 19:16:58+03:00
493,110,58.0,Male,30321.0,833.25,2023-12-26 19:16:58+03:00
843,179,61.0,Female,96517.0,1115.17,2023-12-26 19:16:58+03:00
8596,1754,25.0,Female,48014.0,845.67,2023-12-26 19:16:58+03:00
520,114,35.0,Female,95285.0,1183.94,2023-12-26 19:16:58+03:00
2446,500,23.0,Female,129903.0,646.08,2023-12-26 19:16:58+03:00
5500,1141,34.0,Female,94206.0,425.42,2023-12-26 19:16:58+03:00
689,148,33.0,Female,101095.0,170.13,2023-12-26 19:16:58+03:00
6687,1378,31.0,Female,71635.0,697.52,2023-12-26 19:16:58+03:00
4351,896,24.0,Male,117727.0,219.27,2023-12-26 19:16:58+03:00
5524,1145,26.0,Female,107530.0,1043.47,2023-12-26 19:16:58+03:00
328,77,74.0,Female,121510.0,737.1,2023-12-26 19:16:58+03:00
8951,1830,32.0,Male,81207.0,949.3,2023-12-26 19:16:58+03:00
1578,332,77.0,Female,124868.0,218.9,2023-12-26 19:16:58+03:00
6047,1249,32.0,Female,84597.0,28.14,2023-12-27 19:16:58+03:00
5374,1116,23.0,Female,52871.0,504.77,2023-12-27 19:16:58+03:00
3529,729,42.0,Female,117764.0,6.31,2023-12-27 19:16:58+03:00
2636,542,33.0,Female,105865.0,193.39,2023-12-27 19:16:58+03:00
9251,1887,32.0,Female,87339.0,534.5,2023-12-27 19:16:58+03:00
188,45,48.0,Male,117824.0,494.59,2023-12-27 19:16:58+03:00
7535,1548,27.0,Male,80858.0,884.95,2023-12-27 19:16:58+03:00
2096,434,70.0,Female,31458.0,972.12,2023-12-27 19:16:58+03:00
7906,1618,38.0,Female,70397.0,670.86,2023-12-27 19:16:58+03:00
9674,1976,40.0,Female,119285.0,600.69,2023-12-27 19:16:58+03:00
1948,405,34.0,Female,77596.0,552.26,2023-12-27 19:16:58+03:00
7389,1519,31.0,Female,73203.0,695.13,2023-12-27 19:16:58+03:00
326,76,37.0,Female,119456.0,861.95,2023-12-27 19:16:58+03:00
9486,1939,20.0,Female,55873.0,271.25,2023-12-27 19:16:58+03:00
5397,1121,18.0,Female,111360.0,625.94,2023-12-27 19:16:58+03:00
4014,826,31.0,Female,54200.0,510.08,2023-12-27 19:16:58+03:00
7345,1509,32.0,Female,99258.0,353.89,2023-12-27 19:16:58+03:00
8178,1666,24.0,Female,58568.0,433.93,2023-12-27 19:16:58+03:00
6915,1424,18.0,Female,38749.0,313.39,2023-12-27 19:16:58+03:00
2370,485,36.0,Female,93443.0,965.19,2023-12-27 19:16:58+03:00
3324,686,73.0,Female,111777.0,1135.15,2023-12-27 19:16:58+03:00
9737,1989,29.0,Male,67085.0,953.58,2023-12-27 19:16:58+03:00
8589,1752,31.0,Female,89983.0,196.62,2023-12-27 19:16:58+03:00
8370,1707,20.0,Female,57463.0,117.72,2023-12-27 19:16:58+03:00
552,123,36.0,Female,128720.0,202.39,2023-12-27 19:16:58+03:00
4403,915,42.0,Female,119655.0,628.65,2023-12-27 19:16:58+03:00
8473,1727,31.0,Male,115050.0,820.76,2023-12-27 19:16:58+03:00
5747,1190,20.0,Male,44025.0,29.33,2023-12-27 19:16:58+03:00
8984,1836,34.0,Male,34081.0,688.44,2023-12-27 19:16:58+03:00
8884,1811,38.0,Female,113777.0,318.91,2023-12-28 19:16:58+03:00
6183,1276,75.0,Male,46138.0,851.59,2023-12-28 19:16:58+03:00
4904,1019,35.0,Male,65962.0,706.0,2023-12-28 19:16:58+03:00
4311,888,24.0,Female,97588.0,82.54,2023-12-28 19:16:58+03:00
5253,1090,24.0,Male,67407.0,945.16,2023-12-28 19:16:58+03:00
944,201,27.0,Female,88818.0,470.85,2023-12-28 19:16:58+03:00
1840,382,23.0,Female,93083.0,541.24,2023-12-28 19:16:58+03:00
8128,1660,25.0,Male,96557.0,922.27,2023-12-28 19:16:58+03:00
2189,450,26.0,Male,81431.0,52.74,2023-12-28 19:16:58+03:00
603,133,60.0,Female,109641.0,1156.99,2023-12-28 19:16:58+03:00
4735,979,20.0,Male,66247.0,335.74,2023-12-28 19:16:58+03:00
1054,217,28.0,Female,90946.0,831.45,2023-12-28 19:16:58+03:00
6512,1344,23.0,Male,35533.0,270.66,2023-12-28 19:16:58+03:00
7635,1569,32.0,Female,117884.0,244.14,2023-12-28 19:16:58+03:00
473,106,18.0,Female,74499.0,1133.53,2023-12-28 19:16:58+03:00
6203,1279,76.0,Male,47622.0,671.28,2023-12-28 19:16:58+03:00
3862,794,23.0,Male,42993.0,94.91,2023-12-28 19:16:58+03:00
61,14,53.0,Male,32594.0,505.03,2023-12-28 19:16:58+03:00
8449,1721,19.0,Female,63777.0,691.79,2023-12-28 19:16:58+03:00
1120,233,20.0,Female,77649.0,865.86,2023-12-28 19:16:58+03:00
2316,473,34.0,Male,41751.0,233.11,2023-12-28 19:16:58+03:00
6256,1293,80.0,Male,68317.0,641.09,2023-12-28 19:16:58+03:00
2093,433,37.0,Female,127770.0,470.06,2023-12-28 19:16:58+03:00
9593,1960,24.0,Male,96871.0,128.08,2023-12-28 19:16:58+03:00
4264,878,59.0,Female,97857.0,47.53,2023-12-28 19:16:58+03:00
6048,1249,32.0,Female,84597.0,533.75,2023-12-29 19:16:58+03:00
7391,1519,31.0,Female,73203.0,1074.04,2023-12-29 19:16:58+03:00
5271,1095,27.0,Male,47180.0,262.21,2023-12-29 19:16:58+03:00
5055,1050,40.0,Female,124799.0,42.71,2023-12-29 19:16:58+03:00
3596,743,54.0,Male,50322.0,840.73,2023-12-29 19:16:58+03:00
9073,1851,23.0,Male,75314.0,1122.45,2023-12-29 19:16:58+03:00
1627,340,50.0,Female,110409.0,1014.54,2023-12-29 19:16:58+03:00
8618,1758,23.0,Female,65521.0,757.99,2023-12-29 19:16:58+03:00
7698,1578,47.0,Female,115724.0,135.41,2023-12-29 19:16:58+03:00
8386,1709,69.0,Male,126887.0,193.44,2023-12-29 19:16:58+03:00
2626,540,33.0,Female,97710.0,138.91,2023-12-29 19:16:58+03:00
1526,320,22.0,Female,62979.0,322.41,2023-12-29 19:16:58+03:00
8316,1697,22.0,Male,45826.0,664.88,2023-12-29 19:16:58+03:00
2178,449,80.0,Male,74940.0,804.73,2023-12-29 19:16:58+03:00
8285,1693,20.0,Female,57251.0,993.98,2023-12-29 19:16:58+03:00
7963,1629,22.0,Female,36596.0,307.8,2023-12-29 19:16:58+03:00
6053,1249,32.0,Female,84597.0,631.7,2023-12-29 19:16:58+03:00
2109,439,74.0,Female,52422.0,284.23,2023-12-29 19:16:58+03:00
2098,434,70.0,Female,31458.0,277.36,2023-12-29 19:16:58+03:00
414,92,36.0,Female,119384.0,60.72,2023-12-29 19:16:58+03:00
6585,1358,19.0,Female,54268.0,831.8,2023-12-29 19:16:58+03:00
3279,675,72.0,Female,78242.0,398.06,2023-12-29 19:16:58+03:00
381,86,39.0,Male,117820.0,427.18,2023-12-29 19:16:58+03:00
6632,1367,28.0,Female,113642.0,1355.63,2023-12-29 19:16:58+03:00
7881,1614,33.0,Male,61215.0,587.19,2023-12-29 19:16:58+03:00
7287,1495,37.0,Female,124823.0,616.11,2023-12-29 19:16:58+03:00
6433,1325,44.0,Female,114351.0,1367.04,2023-12-29 19:16:58+03:00
474,106,18.0,Female,74499.0,302.99,2023-12-29 19:16:58+03:00
6713,1383,60.0,Female,72550.0,961.65,2023-12-29 19:16:58+03:00
1449,300,38.0,Male,121064.0,1168.4,2023-12-29 19:16:58+03:00
7623,1567,27.0,Female,93046.0,406.93,2023-12-29 19:16:58+03:00
4400,912,27.0,Female,104387.0,134.76,2023-12-29 19:16:58+03:00
2613,536,25.0,Female,99062.0,677.76,2023-12-29 19:16:58+03:00
9254,1887,32.0,Female,87339.0,518.01,2023-12-29 19:16:58+03:00
8563,1746,20.0,Female,52335.0,562.6,2023-12-29 19:16:58+03:00
6992,1438,50.0,Male,116215.0,881.49,2023-12-29 19:16:58+03:00
8219,1677,20.0,Male,56009.0,729.64,2023-12-30 19:16:58+03:00
2381,486,30.0,Male,95913.0,761.65,2023-12-30 19:16:58+03:00
7250,1487,18.0,Male,94505.0,425.74,2023-12-30 19:16:58+03:00
8145,1663,23.0,Female,34464.0,406.16,2023-12-30 19:16:58+03:00
4545,945,78.0,Female,75669.0,921.86,2023-12-30 19:16:58+03:00
4884,1014,33.0,Female,126345.0,825.07,2023-12-30 19:16:58+03:00
8600,1754,25.0,Female,48014.0,590.84,2023-12-30 19:16:58+03:00
5234,1086,37.0,Male,116663.0,59.59,2023-12-30 19:16:58+03:00
9619,1964,27.0,Female,105892.0,987.99,2023-12-30 19:16:58+03:00
5324,1106,25.0,Female,64436.0,212.72,2023-12-30 19:16:58+03:00
1856,383,24.0,Female,57189.0,753.23,2023-12-30 19:16:58+03:00
5156,1068,73.0,Male,35558.0,450.74,2023-12-30 19:16:58+03:00
6833,1407,29.0,Female,83906.0,326.71,2023-12-30 19:16:58+03:00
75,17,23.0,Female,91234.0,954.45,2023-12-30 19:16:58+03:00
6229,1287,22.0,Male,64254.0,258.17,2023-12-30 19:16:58+03:00
8707,1777,22.0,Male,37816.0,911.16,2023-12-30 19:16:58+03:00
9725,1987,18.0,Female,67429.0,221.49,2023-12-30 19:16:58+03:00
6426,1323,29.0,Female,105266.0,444.3,2023-12-30 19:16:58+03:00
4046,834,30.0,Female,54233.0,359.32,2023-12-30 19:16:58+03:00
2697,556,37.0,Male,117198.0,447.81,2023-12-30 19:16:58+03:00
5185,1076,67.0,Female,118169.0,1261.52,2023-12-30 19:16:58+03:00
7282,1495,37.0,Female,124823.0,332.63,2023-12-30 19:16:58+03:00
9728,1987,18.0,Female,67429.0,392.86,2023-12-30 19:16:58+03:00
2215,455,26.0,Female,83421.0,291.24,2023-12-30 19:16:58+03:00
5217,1082,19.0,Male,47372.0,425.7,2023-12-30 19:16:58+03:00
2106,439,74.0,Female,52422.0,418.3,2023-12-30 19:16:58+03:00
926,196,24.0,Female,63274.0,529.85,2023-12-30 19:16:58+03:00
5312,1102,25.0,Male,65880.0,698.55,2023-12-30 19:16:58+03:00
9253,1887,32.0,Female,87339.0,816.91,2023-12-30 19:16:58+03:00
4743,984,22.0,Male,90422.0,826.51,2023-12-30 19:16:58+03:00
8780,1793,59.0,Female,96300.0,108.51,2023-12-30 19:16:58+03:00
6491,1340,72.0,Female,43870.0,155.84,2023-12-30 19:16:58+03:00
